        Ink cost. 2X printing. , 1
        Quality print. relatively fast. duplex included. GREAT photos! , 1
        Fast. high quality color printing. , 1
        Great photo quality.  Very easy to use. , 1
        quality output. easy to use. affordable. great HP support , 1
        Auto dual sided feature. quiet. neat design. , 1
        Great picture quality! Double sided printing , 1
        speed. print quality , 1
        sharp-clear printing/ super quiet.  easy to set-up , 1
        Great general print quality.  Photo prints great on standard sized paper.  , 1
        Fast. great photo quality , 1
        It's A Professional Printer. You Can Print Photo Quality. It Has So Many Features , 1
        Double Sided Printing. High Speed. Many Print Options. Versatile , 1
        very sharp. high resolution. quick. 2 sided printing , 1
        Duplexing mode. excellent resolution. Fast!  Smaller footprint , 1
        Incredible text and photographic prints , 1
        Great print quality. holds up under frequent use , 1
        high printing speeds. excellent quality printing. made for most printing jobs. , 1
        super quality machine and so far has the HP reliability , 1
        Good quality. Good Price , 1
        Fast. Great Printing. Good looking printer. USB port , 1
        great quality. nice printing abilities , 1
        Exceptional print quality (both photo and text). Affordable Duplex Value. , 1
        Easy two sided copying. good quality printing , 1
        Excellent quality. great photo capability , 1
        high quality. very fast. 2 sided printing , 1
        resolution. automatic duplexing. looks nice , 1
        Quick and efficient with professional results. Capable of 2-sided printing. , 1
        print quality. speed. ease of use , 1
        Unbeatable. affordable. photo quality printing , 1
        Good Speed. High Quality Images , 1
        fast &amp;amp; Excellent Print Quality , 1
        double sided printing. speed , 1
        Nice features like 2 sided printing. excellent output , 1
        QUIET. convenient. great resolution and quality , 1
        everything , 1
        outstanding output. quick. quiet , 1
        Excellent quality and it's fun to watch the paper fly out after printing , 1
        Very sharp. professional looking print outs , 1
        12 pages per minute in black ink. 10 pages per minute in color. Smudge-resistant; fast drying ink. Beautiful photo-quality pictures. , 1
        fast.quality and paper saving double sided printing ability , 1
        Great Photos and two side printing , 1
        durablity. print quality , 1
        Very high quality at a low cost  , 1
        Quick and quiet printing. colorful copies I'm proud to send my customers , 1
        Live phone support. fax response; Web; one-year parts-and-labor warranty&amp;#13;&amp;#10; , 1
        Very Nice Printer. Exceptional Speed , 1
        Very nice print quality. doublesided printing is also nice! , 1
        Good Printing Speed / Excellent Quality / Solid Construction / Easy Set-Up , 1
        Quality Printing Every Time , 1
        Two-sided printing. quiet. long lasting ink cartridges. envelope feed. quality print , 1
        Very fast , 1
        High quality prints. much improved speed from original PhotoSmart , 1
        Great color; resolution; quiet performance; speed; duplexing; HP quality , 1
        double-sided printing. high quality printouts. quiet , 1
        auto duplexing. quiet. fast &amp;amp; professional quality , 1
        Excellent color quality , 1
        speed. color quality , 1
        It's Fast and Quiet , 1
        Unbelievable photo quality; quiet; no warmup , 1
        Quality. speed. quiet , 1
        styling. print resolution. beautiful photo color. price. paper handling , 1
        Don't Hesitate , 1
        Duplex printing. dual connecting capability , 1
        fast. superb print quality , 1
        EVERYTHING! , 1
        fast. silent. nice design , 1
        Great Graphics. AUTOMATIC Two-Sided Printing. Fairly High Speed , 1
        High quality.easy. and quiet , 1
        great quality printouts on photos &amp;amp; text , 1
        Superior print quality on both plain and coated material. Quality construction. Quiet operation. Excellent customer service over phone and company web site. Prints on both sides of paper  automatically.  , 1
        Quality. Speed , 1
        Double side printing. quiet. fast , 1
        Superb Quality. Laser-Like Speed. Double Sided Printing , 1
        Great quality. speed. and professional looking. , 1
        Fast. quiet. prints beautifully. double-sided printing. , 1
        Fun Friendly Design! , 1
        High Speed. Very Quiet. Instant On Feature. Double Sided Printing , 1
        Awesome print quality. fast and quiet. Consistent color and tones. , 1
        Quick Easy Installation. 99% of hardware included. Name Brand. double sided printing. 10 pages a minute in color. and 12  pages a minute in black. Great Software , 1
        High Quality printing , 1
        Great Print Quality , 1
        Fast. crisp. reliable and good looking! , 1
        Speed. color.quiet. good text , 1
        Ease of use. quality , 1
        Quick. great color. great picture. , 1
        2400x1200!!  Feature packed , 1
        Great for photo prints , 1
        Quick. quiet. good price , 1
        Good quality in general , 1
        VERY VERY FAST!!! Photo quality , 1
        Prints documents fast , 1
        Good on all paper , 1
        Picture quality. price. two sided copies , 1
        good quality , 1
        really really good quality , 1
        High resolution printing of photographs. crisp document printing. adjustable feeds , 1
        double-sided printing. ease of use. low printer fluid warning light , 1
        fast. BEAUTIFUL printouts. great for photos , 1
        crisp. clear photo realistic prints , 1
        Outstanding Printer. Duplex. High speeds. small footprint , 1
        Good picture , 1
        Quickly prints up beautifully crisp color and black and white documents , 1
        photo-quality color. high speed. whisper quiet , 1
        read below , 1
        nice features , 1
        great quality , 1
        Automatic two-sided printing . USB compatible. Fast and silent printing. Exceptionally sharp plain-paper printouts. , 1
        Duplex attachment: great way to save paper. , 1
        Amazing Quality. Good Speed. And Quiet , 1
        The finest inkjet printer ever made in the history of the universe , 1
        Fast printing. Excellent print quality. HP warranty. duplex module. &amp; low price , 1
        Auto-Double Sided printing. great resolution. , 1
        Super print-quality. quiet. leaps. simply all around good&amp;#13;&amp;#10; , 1
        The HP DeskJet 970Cxi is a very good  to use on some computers. , 1
        Photo quality prints. prints nice and fast and its very quiet! , 1
        Very Nice Printer. Exceptional Speed , 1
        good price.nice pictures , 1
        High quality printing. in black and white. or color. , 1
        duplex printing. sharp text. good graphics , 1
        Easy to Use. Fast. USB Connectivity , 1
        Words printed are easy to read.&amp;#13;&amp;#10;Prints at high speed , 1
        Ease of use. mac-compatible. attractive. affordable. value for money , 1
        double-sided printing. high quality printouts. quiet  , 1
        Extremely fast printing in Draft/Black mode. 2 sided printing , 1
        Great Overall Printer , 1
        Double sided printing. print quality especially on photos. tool-box. ease of use. speed using USB , 1
        Print quality. automatic 2-sided printing. USB or parallel , 1
        Duplex printing. HP reliability. Ease of use. , 1
        Excellent brand--printing always comes out legible. , 1
        High quality of printouts can print photographs. double side printing. , 1
        Double sided printing , 1
        Good print quality. Prints fast.  Great for home use.   , 1
        high resolution. great for photos , 1
        Very fast for high quality output. Very quiet , 1
        High quality photo printing as well as text and graphics. , 1
        good resolution. reliable company , 1
        Ink Pouches , 1
        Quick. clear printing with easy set-up. , 1
        Quick. unbelievable color photos. , 1
        VERY nice color and image quality. , 1
        Superlative Print Quality. quietness. speed. two-sided printing is fab , 1
        Magazine and photo-processing quality prints! , 1
        Everything. excellent photo quality , 1
        Name &amp; quality are great as always with HP. , 1
        BRILLIANT color. fast black. HP quality , 1
        It is a good quality printer , 1
        Crisp.clear photo realistic prints.... , 1
        Good crisp black and white and great color.  Speed is very good. , 1
        Print and build Quality. speed. ink usage. quite. hi-capacity ink. double sided printing. , 1
        nice quality in grades of grey. color graphics. jam free. duplex attachment , 1
        great print quality. 2-sided printing. envelope feeder. GOOD price , 1
        Wonderful print and color quality.  Sometimes prints fast...see cons list , 1
        Fairly quiet as ink jets go. good color output. auto 2 sided printing. , 1
        quality. warranty. flexibility , 1
        fast. quiet. IR. great quality , 1
        Print quality and speed dramatically improved from our old printer , 1
        Well. it does look nice. , 1
        Quality. Speed , 1
        Ummm...I guess it didn't burn my books and try to make me help take over the world , 1
        Fast. reliable. great quality. lots of extras. , 1
        superb quality. excellent speed , 1
        Right Size. Great Features. HP Quality , 1
        Very fast and ink efficient. Decently priced. Great photo quality  , 1
        Great printing quality , 1
        Fast. crisp output. accurate colors. 2-sided printing. envelope feeder , 1
        Fast Printing.Some Cool gadgets for those who need them. low cost ink , 1
        Connectivity. software. speed. print quality. automatic two sided printing. paper recognition , 1
        Easy to install. easy to use. lots  of excellent features. , 1
        Super quiet 2 sided printing , 1
        Very fast text printing. Good quality pictures. . 2-sided printing. . Automatic Paper Type Sensor , 1
        Excellent print quality. Dual ink cartridges.  , 1
        Excellent picture quality. , 1
        Great print quality. Extremely fast printer (laser like speeds). HP warranty and quality. low cost printer consumables. Infrared sensor. Duplex module included! , 1
        fast. quiet. IR. great quality , 1
        Very fast output. good quality print. double-sided print capability , 1
        A fantastic Hewlett Packard Deskjet , 1
        Low cost. high quality and FAST! , 1
        Fast , 1
        Quick. quiet. easy to install , 1
        Quick. quiet. easy to install , 1
        Small and quick. , 1
        HP quality. quick. and sharp printing , 1
        fast. easy setup , 1
        Rugged. dependable. fast printing for complex jobs , 1
        Clean print. easy to use. fits on my desk , 1
        Easy to use. great quality and worth the money , 1
        Small size. Affordable. Print Quality &amp; Speed. , 1
        good print quality. easy to use. low cost , 1
        Inexpensive. Good print quality. Fast , 1
        Fast and trouble free , 1
        600 dpi. quick. text and graphics print well. accepts variety of media. horizontal paper tray , 1
        Excellent Quality. Low cost of Ownership. Fast. EASY , 1
        Solid HP quality that is lasting and high quality output. , 1
        Low cost and operation cost with HP quality printing. , 1
        Ultra fast printing. low price. small size. print quality. made by HP. , 1
        Small. fast. good quality print job. from HP. , 1
        Cost. HP name. works well until it breaks , 1
        professional quality printing. be as creative as you want to be. , 1
        Fast. sharp printing! Toner keeps going and going...easy to setup/use - attachments available , 1
        Rather fast. excellent service , 1
        Good for limited desk space. Fair print speed and good print quality , 1
        Small size. prints good copies , 1
        dependable. good quality , 1
        small . compact , 1
        When it prints a page without jamming and the ink doesn't smear. it looks great! , 1
        Fairly inexpensive. good laser-quality print. , 1
        Good print quality.  , 1
        Quality laser text and graphics... WHEN IT PRINTS , 1
        Text Quality. Print output very good , 1
        Nice print.  , 1
        Affordable. Easy to Use. Crisp Lettering , 1
        Very economical. clearly printed pages , 1
        Quality. speed. price. , 1
        I didn't pay for it. (Board of ed. did) , 1
        good printouts. scanner. copier. low maintenance , 1
        Sleek. simple. quick. quiet , 1
        Small footprint. easy set up. , 1
        Convenient.affordable. , 1
        fast. sharp. replaces your fax machine. very nice software , 1
        toner lasts 4000 pages. faster than inkjet , 1
        Fast. High Quality. Maintenance Free , 1
        speed is OK , 1
        can print/scan/copy , 1
        Cheap(ish!). Decent laser printer , 1
        All in one design saves space. power and money , 1
        compact. priced right. excellent print quality and quantity. coper , 1
        Nice design. Printer. scanner. copier in one. Fast and reliable. , 1
        fast &amp; clear printing , 1
        Laser printer. Size. , 1
        Very fast. sharp image. nice dpi , 1
        Good quality at a fair price , 1
        Flexability. HP reliability , 1
        fast print for it's size. multifunction , 1
        Excellent performance , 1
        Clear. crisp print.  Quiet operation. Decent Value. Small footprint. , 1
        many capabilities , 1
        Crisp text , 1
        High quality Print with low cost consumables , 1
        Print Quality &amp;amp; Reliability , 1
        Less maintenance cost than other printers; high quality rep , 1
        Fast. quiet. good print quality. and incredibly easy to setup and use.  , 1
        Well built. fully supported. easy to install and use. etc. , 1
        small size. very speedy. accessible. never any problems. is very helpful , 1
        Fast. good printing for most applications , 1
        Small. Fast Print Speed. Great Print Quality , 1
        easy install. reliable. networkable. good quality output , 1
        Quality...  Speed... , 1
        Small. Good Build Quality , 1
        Reliable. inexpensive to print. , 1
        easy to use. great quality. fast , 1
        Print quality. printing speed , 1
        quality print , 1
        high quality. inexpensive product , 1
        fast. powerful. easy to install , 1
        Excellent quality printing; very user-friendly , 1
        speed. quality. dependability , 1
        print quality , 1
        Great Quality. Very Reliable. Easy to Use , 1
        Great print quality. HP name. , 1
        Produces quality print jobs. scan images and copies , 1
        Everything , 1
        all in one. small footprint , 1
        Compact. excellent quality print. well-built , 1
        speed. multi function , 1
        Highly Reliable Printer With Few Maintenance Issues , 1
        Fast. Sleek. Compact. Top Quality , 1
        Small footprint. HP name. , 1
        Incredible print quality. lasting toner. and speed. , 1
        Good price on a personal laser printer. Crisp printing.  , 1
        Small. inexpensive. faster than ink-jets , 1
        HP. Easy to use. reliable. expandable. two paper exit paths. envelope support , 1
        fast and clear , 1
        When it works it is fast. high quality and has a small desktop footprint , 1
        Nice. white case.  Compact size. , 1
        Very Reliable! Easy to set up.  , 1
        Quality and Reliability , 1
        Good print quality. inexpensive. can be upgraded , 1
        nice. sharp image. fast! , 1
        Good prints. ok price. easy setup. , 1
        reliable. won't break , 1
        compact. fast. quiet , 1
        Reliability. Small Form Factor , 1
        Great laser printer for a single user , 1
        Small footprint; Easy paper loading , 1
        Small. easy to setup. simple software package. Cheap replacement cartridges. Inexpensive printing over time. , 1
        HP name. small footprint. low price , 1
        An overall good company. , 1
        compact shape. totally quiet energy saver mode. great text output , 1
        Fast and clean.&amp;#9; , 1
        nice new design. ease of use. flexible , 1
        USB and parallel ports for easy printer sharing , 1
        1200 dpi&amp;#13;&amp;#10;microfine toner , 1
        easy to setup. large paper bin. fast printing. PS level 2. USB , 1
        excellent print quality. amazing speed. cheap ink. nice design , 1
        excellent print quality. amazing speed. cheap ink. nice design , 1
        Horizontal paper feed. High resolution. relatively fast. relatively inexpensive , 1
        Good price.  Easy setup and good print quality. , 1
        It's an HP , 1
        Good entry level printer , 1
        Inexpensive. fast printing , 1
        Fast. Optional Networking. USB 2.0 compatible , 1
        PostScript Level 2 emulation. speed. compatibility. print quality , 1
        Very good resolution. quick printing. quite affordable. supports PC and Mac. , 1
        Speedy Printing. easy to use. price , 1
        Inexpensive. upgradable , 1
        Very fast text printing. , 1
        Fast. easy! , 1
        Prints fast. clean text. easy setup. great for envelope printing , 1
        Quick. Good Crisp Pages. Quiet , 1
        Excellent quality printer. Quick and easy to set up.  Large paper tray.  , 1
        Cheap. small. fast , 1
        Quick. high quality output , 1
        Easy to install - Problem free , 1
        Great for small workgroups. Quiet; prints quickly; few paper jams; sharp. clear printouts. , 1
        Quality of output; price; speed , 1
        Very Fast. Very Affordable. Cheap Toner. Great Text Quality. Mac Compatible , 1
        Crisp dark black text. excellent photo output. very speedy. very small , 1
        smooth. fast. compact. large paper tray , 1
        Pros don't matter if it jams virtually every time.  , 1
        FAST. great graphics. USB support , 1
        Fast. cheap. great B/W printing , 1
        Fast. Crisp Text. Outstanding Design. , 1
        Reasonable price. quick. quiet , 1
        Very Fast Printing for Both Text and Graphics. Mac and PC Compatible. , 1
        Great little printer for lower end print jobs , 1
        IR port. network-ready version (the TN). speed , 1
        High quality print. individual envelope feed. infrared connection (if you have that). comes with 8 meg of memory , 1
        It's an HP.  And it's not terribly expensive. , 1
        fast. great resolution , 1
        1200x1200 dpi. 10 pgs/min.. Infrared. Cancel print job feature , 1
        Fast. reliable. versatile , 1
        Does normal text well , 1
        printer will last much longer , 1
        reliable. straight paper path. irDA  , 1
        Quality. Reliability. easy driver install. , 1
        great text printing. decent speed , 1
        Speed. Durability. Ease of Use. Cost , 1
        IR Port. Excellent Print Quality. Decent Speed , 1
        decent quality. good print. sort-of fast , 1
        it's an HP , 1
        Easy software. Postscript driver. IR port. Quiet. , 1
        Hearty little printer with long life. printing a wide variety of media , 1
        Excellent quality printing and never fails. , 1
        fast. great looking. inexpensive upkeep. great with labels. not envelopes , 1
        Sharp output. fast speed , 1
        Dependable and Professional Quality Prints , 1
        Crisp Text Output. Quiet  , 1
        fast. good PL6 images 1200 bpi. , 1
        Mac/Windows Autoswitch , 1
        reliable and economical in the long run , 1
        Dependable. good quality , 1
        Quiet. small footprint , 1
        Fast. versatile. excellent value for money , 1
        Multifuntional and easy to use and setup. , 1
        Space saver. high quality printing , 1
        Speed. Functionality. Look , 1
        Excellent printer hardware and software.   , 1
        A great all in one machine for the small office!! , 1
        A lot of functions. Physically attractive. Easy to use , 1
        good print quality , 1
        Very fast. laser quality printing and faxing  , 1
        Not many , 1
        Truly a workhorse for small office. , 1
        Fast. Easy To Use. Reliable. Energy-efficient , 1
        Many options. paper handling. multi-platform. , 1
        The printer is a nice. fast. compact printer , 1
        Quality of Image. Ease of Use , 1
        Fast. reliable. can handle network printing. inexpensive , 1
        good quality. easy to maintain. reliable , 1
        Low consumables cost.  Fast printing. and quiet.  Sturdy and reliable as a brick. , 1
        easy to set up. operate. all paper formats. superb quality , 1
        Fast. reliable. great for corporate office or SOHO , 1
        Excellent value. quiet. reliable.  Very good quality output. , 1
        Very durable. Stands up to abuse , 1
        Works hard and does it's job perfectly. , 1
        VERY Fast. Reliable Printer , 1
        Size. Dependability , 1
        Great paper handling. high quality. high volume , 1
        Very fast. versatility. quality print , 1
        great long lasting printer , 1
        Good perform , 1
        Fast and Reliable , 1
        very fast. very robust. very reliable. versatile  , 1
        fast. reliable. easy-to-use. easy-to-configure. just works kinda printer , 1
        Features (4050 Series). Panel Controls. Duplex available , 1
        Print is crisp and clear , 1
        quick to print. paper usually doesn't suffer 'crinkle effect' , 1
        I have to install these printers.  They are easy to install. , 1
        Beautiful sharp and consistant BW printing. , 1
        Blazing fast. sharp images , 1
        Fast. Durable. High Quality Printing , 1
        Sturdy. dependable. and compact.  Easy to use and maintain. , 1
        Relatively quick. durable , 1
        Fast. excellent connectivity. light on tonner , 1
        Lightning fast. great resolution. networkable , 1
        Nice and compact , 1
        Fast. Scalable. and Easy Software. , 1
        Great print quality. reliable and easy to set up.  , 1
        really fast. great text printing easy to use , 1
        Works hard. good print quality. decent speed , 1
        work horse , 1
        Takes a lickin' and keeps on tickin' , 1
        Built in network. 16MB memory and two paper trays , 1
        Fast engine. easy network setup.works with Win2K like a pro. great image quality! , 1
        Fast and high quality text. easy network connection , 1
        Fast. very clear. very reliable , 1
        Quality of output. Cost of consumables. Features , 1
        Speed. versatility. networking , 1
        fast.expandable.dependable , 1
        VERY high quality. great compatibility. ease-of-setup. volume capacity. and SPEED , 1
        Fast. high quality. reliable , 1
        Fast. high-quality printer that lasts and lasts... , 1
        Fairly fast printing for a small office use or personal laser printer. , 1
        Quick printing. Takes up very little desk space. reliable. , 1
        Small. upright. simple to use , 1
        Cheap. Reliable. compact , 1
        Reliable. inexpensive laser printer , 1
        Fast. high quality printing  , 1
        b&amp;w 600x600 dpi. text quality is good. image quality ok. light , 1
        reliable. easy to use , 1
        Size of printer. quality print , 1
        Excellent print quality especially for the price. , 1
        Steady. Reliable. Efficient and Versatile Printer , 1
        Small footprint - not a kluge. good print quality especially in photos. , 1
        it's an HP , 1
        Rugged. durable. withstands silly secretaries , 1
        small foot print , 1
        excellent as a paperweight , 1
        great quality. quick printing , 1
        Compact.  Especially clear printing capability. , 1
        basically none , 1
        Prints quietly. Good quality print jobs , 1
        Somewhat small footprint. and it is a true Laser printer. , 1
        Takes the place of four machines. , 1
        You don't need the software to use this printer , 1
        compact. easy to read instructions. great printing quality , 1
        all feature in one , 1
        all in one. great space saver... , 1
        Simple. Nice Looking. Quality Scanning and Printing , 1
        cheap price; stylish; good software , 1
        made by HP.4-in-1 , 1
        none , 1
        Great Price. All the Features you want , 1
        Great all in one combo for the money. , 1
        print and scan quality decent , 1
        Good print quality. nice fax features , 1
        cheap and small , 1
        Multi-function convenience  , 1
        hey. it's four-in-one! , 1
        4 in 1 , 1
        Lot of functions for the price. easy to use. great support  , 1
        None , 1
        price , 1
        It has a compact design , 1
        Accomplishes SOHO tasks fairly well , 1
        User Friendly , 1
        Everything at your fingertips , 1
        easy set up. does what it says it will. , 1
        versatility; durability , 1
        Printer/Scanner/Copier/Fax all in one , 1
        All-in-one is handy. great price. great quality , 1
        Good printer. copier. and ok scanner. good software with it , 1
        performs many tasks well. good price. not too bulky. reliable , 1
        4 functions.  , 1
        Multiple functions. , 1
        4-machines-in-1 - for a dirt cheap price. , 1
        Reliable; less expensive and easier to configure than buying individual components , 1
        cheap and small , 1
        It's not poisonous , 1
        The fax works , 1
        Looks really effecient , 1
        reliable. good color. easy to control , 1
        Price , 1
        Fast. easy to use. not expensive. dependable brand , 1
        Good value. versatile. combines many functions , 1
        Good reliable machine for limited amount of space and money. , 1
        Relatively Inexpensive to purchase , 1
        NONE , 1
        cheap and small. color faxing , 1
        Fax is nice and clean , 1
        Print Quality. Ease of Setup &amp;amp; Use. Price. Size , 1
        Very versatile , 1
        Cost efficient. dependable. great quality. , 1
        multi-functional , 1
        it can fax. print and copy , 1
        Saves Desk Space.   , 1
        Reliable. fairly easy to use.  , 1
        THE COLOR PICTURES ARE REALLY CLEAR AND TRUE!  , 1
        space saver , 1
        GOOD ECONOMICAL PRINTER FOR SMALL OFFICE OR HOME , 1
        Lots of features for the price range. , 1
        good quality &amp; numerous capabiities. , 1
        The fax feature. and scanning feature , 1
        Ease of use for all ages; suitable for home or office , 1
        no hassle. just works well , 1
        Inexpensive with tremendous versatility and HP quality , 1
        Easy to use and good quality prints. , 1
        compact. stylish. easy to use , 1
        It looks sleek.and offers multifunctions at a very good price. , 1
        GOOD ECONOMICAL PRINTER FOR SMALL OFFIE OR HOME , 1
        Fax works great. , 1
        cheap and small. color faxing , 1
        Ease of use , 1
        Performs well. has a lot of options , 1
        easy acess to important work getting done , 1
        works half the time , 1
        Features. size , 1
        purchased at a great price. easy to use. convienient , 1
        Multiple uses - fax. copier. color printer , 1
        Convienient. looks good. , 1
        Cheap. still works regardless of my abuses , 1
        cheap and small. color faxing , 1
        good color. durable . easy to use , 1
        ease of use. scanning options and included applications. size , 1
        it looks good and has good print quality , 1
        Good all around light duty machine , 1
        Simple software. inexpensive. great color rendering , 1
        "All in one". Takes up little space. Brand name. Quick , 1
        Decent quality. nice for home use as an all-in-one machine , 1
        Great quality All in One plus it will copy. fax. and scan legal sized documents. , 1
        Great ease of use with the walk up fax and as a copy machine.Fast scanning. , 1
        Does everything. great print quality , 1
        Fast and good print quality. Good paper handling. , 1
        Print Quality , 1
        Easy to hookup/install.. Easy to Use. HIGH quality printing. scanning. and copies , 1
        Print quality. ease of use. ink cartridge life. legal size paper capability. , 1
        Good print quality. , 1
        All-n-one functionality , 1
        Excellent features and physical layout. , 1
        WOW!!! This does everything and WELL. I freed up about 3 sq.ft. of counter space. , 1
        Great printing for a multifunction.  Card reader. Photocopying. Photo software , 1
        Replaced 3 machines. Good print quality. Great Scanner. ADF included , 1
        Fantastic photo printing when using premium glossy paper. Reliable machine. , 1
        Fast printing. great photos. good utilities. easy installation , 1
        A MACHINE YOU'LL FALL IN LOVE WITH , 1
        Excellent print quality. faxing and scanning. , 1
        Very effective. great special copy features. beautiful prints. , 1
        All in one. Fax.Copy. Printer. What else is there to say , 1
        good output quality , 1
        Good print from pictures and documents on your computer , 1
        Very reliable. easy to use. good overall in all functions , 1
        Good for scanning to Acrobat. , 1
        Great print quality. good color. easy to use , 1
        Looks very nice and idea of all-in-one is excellent. , 1
        Great Options  , 1
        HP quality. fast and excellent printouts. and easy to use. , 1
        Excellent design. great looks. excellent functionality. speed. quality. excellent copy function. , 1
        Good quality inkjet printer and color copier , 1
        Excellent quality in almost every area , 1
        Everything , 1
        Hardware , 1
        Easy to use. fast printing and copying. excellent print quality. , 1
        Good (intended) multifunctionality in a single device.  Decent InkJet copier , 1
        Print and scan quality; integration , 1
        Great scanning. great printing. excellent copying , 1
        print quality. ease of use , 1
        Clear and Simple , 1
        excellent value for the money , 1
        Simple to use all-in-one machine. great quality , 1
        features. speed. resolution. efficiency , 1
        printer. copier , 1
        Hardware , 1
        Less costly than buying all functions separately , 1
        Color Copying quality and options&amp;#13;&amp;#10;Color Printing quality&amp;#13;&amp;#10; , 1
        good price. great quality of copying and printing , 1
        Excellent quality and resolution&amp;#13;&amp;#10;Easy to operate&amp;#13;&amp;#10;Great support/warranty terms&amp;#13;&amp;#10; , 1
        3-in-1  , 1
        Quality of scans. prints and copies are great. , 1
        Great print quality. full featured. reliable. easy to use , 1
        Four high-quality functions in one unit.  Excellent quality copies. , 1
        Good quality output , 1
        Set's up easily. Looks OK - that's it. , 1
        High printing speed. easy to install. can print while scanning or receiving fax , 1
        Printing quality. Speed. Multitasking. Cost-effective. HP reliability , 1
        All in one. easy to set up &amp; use. great print quality , 1
        Excellent hardware (read the other reviews) , 1
        Excellent Quality for a LaserJet. Small footprint for the home office , 1
        Sturdy. well designed. fully featured. , 1
        All-In-One. Warranty. Quality. Easy-To-Use , 1
        Efficient machine with all the features you can want , 1
        Has all the bells and whistles. outstanding print quality , 1
        FAST PRINTING , 1
        Workhorse. never complains , 1
        lightweight , 1
        Good prints and reasonably fast. , 1
        Space saving design , 1
        Printer\scanner\copier\fax is perfect for the small business. , 1
        Combines four machines in one , 1
        Easy to use. good quality output. good speed , 1
        All in one. easy to set up &amp; use. great print quality , 1
        Great printer. scanner and fax , 1
        Great image quality. most things work as advertised , 1
        Nice multifunction machine for the price , 1
        4-in-1 printer. copier. fax. scanner , 1
        many features , 1
        Top notch quality throughout - and photo quality that looks like it came out of a darkroom , 1
        Excellent print . scan and copy quality , 1
        great images. speed. easy faxing , 1
        Quality of the printing both black/white and color. quality of the scanner. and the speed with which it produces a copy or sends a fax , 1
        It does everything! , 1
        Versatility. Tech support. ease of use , 1
        Small size and easy to use. , 1
        Decent quality scanning. 30 page auto document feeder. decent quality printing. cheap. good fax , 1
        Fast printing and scanning. Both are good quality. Sheet feeder is great. , 1
        Does it all and does it well , 1
        It is a copier. fax machine. printer &amp; scanner all in one. , 1
        An all in one solution for the home or office.  , 1
        12PPM (fast). flatbed. good color quality. sheet feeder , 1
        Contains fax. copier. scanner. and printer all in one. therefore takes up little space. , 1
        Output. speed. scanner &amp; fax functions. versatility , 1
        Versatile. with good features for a real-world office situation. , 1
        Easy to Use. Great Quality. All that you'd expect from an HP , 1
        Photo Quality Output. Perform Several Tasks At Once. Reliable , 1
        good resolution. relatively fast.excellent photo printing. a work horse. , 1
        A reasonably accomplished attempt at building an all-in-one machine. , 1
        flexibility. creativity. ease of use , 1
        good quality copies &amp;amp; prints. does all I need , 1
        Fast. quality printing. scanning. and copying! , 1
        Fast. Reliable &amp;amp; Great Quality , 1
        Just works... all functions work as advertised , 1
        great. reliable three-in-one machine. compact design , 1
        Multi-use capabilities that meet all of my business needs , 1
        Excellent quality and quantity for the price range. , 1
        fast printing. very high quality print and scans. can be optimized to paper type , 1
        Quick. fast warm-up. handy features. , 1
        Copier. scanner. printer all in one fairly quiet HP machine , 1
        versatile. great print quality and scans nicely , 1
        great printer and copier. multifunction and reasonably priced , 1
        great picture quality , 1
        Easy access to ink and paper trays , 1
        High quality. compact size. easy to maintain , 1
        Great quality and speed , 1
        COLOR Copy &amp;amp; Scan &amp;amp; Print in a single HP Product , 1
        Versatility. flat bed. networking. setup , 1
        Convenient. easy to operate. easy to maintain. , 1
        Color printer. color scanner. color copier. fax. value. space-saving. HP quality , 1
        Does it all. fast. quality output. easy to use , 1
        Affordable. high quality. High duty cycle , 1
        speed. print and copy quality , 1
        Robust Machine Performs Flawlessly , 1
        Quick. easy. durable , 1
        Excellent performance. longevity , 1
        quick. absolutely wonderful color output even on regular paper , 1
        Fax. copier. scanner. and printer all in one. , 1
        The office jet is just&amp;#13;&amp;#10;as good as the name sais: Jet , 1
        It faxes. scans. copies. and prints like a dream! , 1
        Space-Saver for Home Offices. Print quality like the pros , 1
        Simple to use , 1
        Uses a common cartridge. good functionality , 1
        fast. standalone. powerful , 1
        It does everything. very easy to use. , 1
        Size. Clear print. easy to use , 1
        Print quality. speed. fax speed &amp; functions. Reliability , 1
        Completes four functions from one machine. , 1
        Outstanding clarity of printing. ease of use is superb. you can't do better , 1
        Multiple functions. easy to install. easy to use.  A four-in-one marvel. , 1
        Very Good for home office use. , 1
        Versatile. solid. good print quality. good copy quality , 1
        speedy black and white printer.multitasks! , 1
        Color fax ability. scanner. copier , 1
        print quality. ease of use , 1
        reliable brand. affordable. good quality. look below , 1
        It does everything , 1
        Value. Quality. Speed. Versatile. Quiet , 1
        Quality color scanning and printing , 1
        Simplicity. Resolution. Color , 1
        Versatility. Easy of Use. Functional , 1
        4 popular products combined into 1. Less clutter. More space. , 1
        HP Realiability. crisp color and black print , 1
        Everything about it , 1
        very affordable , 1
        It's HP , 1
        Easy. good quality , 1
        relatively small footprint considering capabilities. easy to use. fast for an inkjet , 1
        http://www.epinions.com/welcome.html?member=schumanfu2   , 1
        Beautiful quality and very fast , 1
        Fast. quiet and good quality , 1
        Quality machine from a strong brand name , 1
        HP OfficeJet T45 is good machine. the possibilities are too high. , 1
        clear images. not to loud , 1
        Love the multifunction capabilities and ease of use. , 1
